26,23,26,39,39,23,14,23
26,26,26,39,39,23,14,23
14,26,26,26,39,16,14,23
23,16,26,26,39,16,16,14
26,26,26,26,39,16,14,16
23,23,23,26,39,16,14,16
23,23,26,16,39,26,14,14
26,23,26,26,39,16,14,23
26,33,26,39,39,14,14,23
33,23,26,39,39,14,16,16
23,26,26,33,39,14,14,33
23,26,26,26,39,14,14,14
33,23,26,33,39,16,14,14
23,26,26,14,39,14,14,16
23,23,26,23,39,23,14,16
23,26,26,39,39,16,14,39
26,33,23,26,39,26,14,16
16,26,26,26,39,14,14,16
23,26,26,26,39,16,14,16
33,23,26,36,39,14,16,4
39,23,26,39,39,26,14,26
26,39,26,26,39,14,16,16
33,23,26,39,39,26,14,23
26,39,26,26,39,23,14,16
33,26,26,33,39,16,14,26
23,23,23,26,39,16,14,14
23,26,20,33,39,14,16,16
26,26,26,26,39,14,16,16
23,26,14,33,39,14,14,14
39,26,23,26,39,26,14,16
26,14,23,26,39,14,16,16
33,23,26,26,39,16,14,20
14,39,26,26,39,14,14,14
33,26,26,26,39,16,14,14
33,26,26,39,39,14,16,16
26,33,26,39,39,23,14,16
23,26,26,23,39,14,14,14
33,23,26,39,39,14,16,14
14,26,26,39,39,16,14,33
23,26,26,26,39,23,14,33
23,26,26,33,39,26,14,14
16,23,26,39,39,16,14,26
23,23,26,39,39,14,14,23
23,26,26,33,39,14,14,14
26,26,26,39,39,23,14,14
33,23,26,39,39,26,23,14
16,23,23,26,39,16,14,16
26,23,26,33,39,16,14,14
23,23,26,33,39,26,14,14
33,26,26,23,39,14,14,26
33,33,26,26,39,23,14,16
26,23,26,26,39,14,14,14
23,26,26,16,39,16,14,14
